"date","open","close","increase","increPer","low","high","volume","amount","other","MA5","MA10","MA20","MA30","MA40","MA50","MA6"
"2017-11-14",3446.55,3429.55,-18.29,"-0.53%",3419.69,3450.49,196472672,26743542,"-",3430.66,3410.6,3400.53,3390.57,3383.23,3380.85,3365.13
"2017-11-15",3416.21,3402.52,-27.02,"-0.79%",3396.38,3423.75,168792080,23973420,"-",3428.07,3411.26,3401.56,3392.48,3383.81,3381.59,3367.65
"2017-11-16",3393.19,3399.25,-3.27,"-0.10%",3390.59,3409.65,156684336,22086246,"-",3422.37,3412.86,3403.02,3394.47,3384.18,3382.31,3370.2
"2017-11-17",3392.68,3382.91,-16.34,"-0.48%",3373.3,3403.29,249458160,31375036,"-",3412.41,3413.97,3403.23,3395.6,3384.47,3382.75,3372.11
"2017-11-20",3361.36,3392.4,9.49,"0.28%",3337.12,3393.11,176524672,22830814,"-",3401.33,3414.4,3403.82,3396.2,3385.44,3383.25,3374.17
"2017-11-21",3382.36,3410.5,18.1,"0.53%",3377.6,3419.8,196871808,26530386,"-",3397.52,3414.09,3404.93,3397.12,3386.63,3383.87,3376.23
"2017-11-22",3417.33,3430.46,19.97,"0.59%",3404.29,3442.18,213567104,27367474,"-",3403.1,3415.59,3406.61,3398.52,3388.47,3384.8,3378.56
"2017-11-23",3425.01,3351.92,-78.55,"-2.29%",3342.33,3429.42,215265408,27046902,"-",3393.64,3408,3403.82,3397.38,3388.12,3384.13,3379.63
"2017-11-24",3340.38,3353.82,1.9,"0.06%",3328.33,3360.75,159569664,20762388,"-",3387.82,3400.12,3400.67,3396.16,3388.15,3383.89,3381.01
"2017-11-27",3346.66,3322.23,-31.59,"-0.94%",3315.26,3347.05,166439168,20580340,"-",3373.79,3387.56,3397.27,3394.29,3387.67,3383.03,3380.85
"2017-11-28",3311.23,3333.66,11.43,"0.34%",3300.78,3333.8,138247808,16706293,"-",3358.42,3377.97,3394.28,3393.01,3387.42,3382.18,3380.37
"2017-11-29",3335.57,3337.86,4.2,"0.13%",3305.57,3343.06,183805936,21776944,"-",3339.9,3371.5,3391.38,3391.54,3387.24,3381.35,3379.91
"2017-11-30",3328.64,3317.19,-20.67,"-0.62%",3306.28,3340.92,156595856,19207680,"-",3332.95,3363.29,3388.08,3389.78,3386.67,3380.01,3379.14
"2017-12-01",3315.1,3317.62,0.43,"0.01%",3302.44,3324.52,139198304,17749026,"-",3325.71,3356.77,3385.37,3387.74,3385.89,3378.93,3378.42
"2017-12-04",3310.38,3309.62,-8,"-0.24%",3304.1,3324,148053296,18502536,"-",3323.19,3348.49,3381.44,3385.37,3384.27,3378.05,3377.46
"2017-12-05",3301.69,3303.68,-5.94,"-0.18%",3300.51,3315.74,208278848,24348960,"-",3317.19,3337.81,3375.95,3382.55,3382.29,3376.87,3376.2
"2017-12-06",3291.31,3293.96,-9.71,"-0.29%",3254.61,3296.2,151604448,17917438,"-",3308.41,3324.16,3369.87,3379.12,3379.93,3375.61,3374.69
"2017-12-07",3283.28,3272.05,-21.91,"-0.67%",3259.16,3291.28,132105904,16176459,"-",3299.39,3316.17,3362.09,3374.61,3377.08,3373.73,3372.8
"2017-12-08",3264.48,3289.99,17.94,"0.55%",3258.76,3297.13,133209312,16576165,"-",3293.86,3309.79,3354.95,3370.38,3374.57,3372.48,3371.54
"2017-12-11",3290.49,3322.2,32.2,"0.98%",3288.29,3322.67,131965984,17298644,"-",3296.38,3309.78,3348.67,3368.11,3373.16,3372.09,3370.82
"2017-12-12",3320.31,3280.81,-41.38,"-1.25%",3280.33,3320.31,124604824,16097862,"-",3291.8,3304.5,3341.23,3364.36,3370.88,3370.84,3369.23
"2017-12-13",3278.4,3303.04,22.22,"0.68%",3273.32,3304.01,111998648,14529531,"-",3293.62,3301.02,3336.26,3361.26,3368.91,3369.99,3367.96
"2017-12-14",3302.93,3292.44,-10.6,"-0.32%",3282.57,3309.53,120544232,15134609,"-",3297.7,3298.54,3330.92,3358.23,3366.97,3369.05,3366.43
"2017-12-15",3287.53,3266.14,-26.3,"-0.80%",3259.39,3287.53,130940624,16187792,"-",3292.93,3293.39,3325.08,3354.71,3364.15,3367.39,3364.67
"2017-12-18",3268.03,3267.92,1.79,"0.05%",3254.18,3280.54,120700384,14973823,"-",3282.07,3289.22,3318.86,3350.7,3361.34,3365.26,3363.25
"2017-12-19",3266.02,3296.54,28.62,"0.88%",3266.02,3296.94,115140136,15078659,"-",3285.22,3288.51,3313.16,3346.8,3359.04,3363.53,3362.14
"2017-12-20",3296.74,3287.61,-8.93,"-0.27%",3276.12,3300.21,137745120,16796186,"-",3282.13,3287.87,3306.02,3342.54,3356.31,3361.52,3360.99
"2017-12-21",3281.12,3300.06,12.45,"0.38%",3267.4,3309.22,142127920,17374010,"-",3283.65,3290.67,3303.42,3338.28,3353.62,3359.8,3359.89
"2017-12-22",3297.69,3297.06,-3,"-0.09%",3293.44,3307.33,124047328,15209944,"-",3289.84,3291.38,3300.58,3333.76,3350.63,3357.93,3358.96
"2017-12-25",3296.21,3280.46,-16.6,"-0.50%",3270.44,3312.3,146893632,17729360,"-",3292.35,3287.21,3298.5,3328.18,3347.88,3355.97,3357.94
"2017-12-26",3277.84,3306.12,25.66,"0.78%",3274.33,3307.3,142434496,17467926,"-",3294.26,3289.74,3297.12,3324.07,3345.7,3354.65,3357.32
"2017-12-27",3302.46,3275.78,-30.34,"-0.92%",3270.35,3307.08,162674896,19826466,"-",3291.9,3287.01,3294.01,3319.84,3342.7,3352.53,3356.16
"2017-12-28",3272.29,3296.38,20.6,"0.63%",3263.73,3304.1,175371680,20801986,"-",3291.16,3287.41,3292.97,3316.41,3340.52,3351.06,3355.44
"2017-12-29",3295.25,3307.17,10.79,"0.33%",3292.77,3308.22,141586832,17035676,"-",3293.18,3291.51,3292.45,3313.89,3338.91,3349.63,3354.74
"2018-01-02",3314.03,3348.33,41.15,"1.24%",3314.03,3349.05,202278848,22778846,"-",3306.76,3299.55,3294.39,3312.42,3337.91,3348.98,3354.31
"2018-01-03",3347.74,3369.11,20.78,"0.62%",3345.29,3379.92,213836144,25836652,"-",3319.35,3306.81,3297.66,3311.04,3336.8,3348.6,3354.08
"2018-01-04",3371,3385.71,16.6,"0.49%",3365.3,3392.83,206955296,24309076,"-",3341.34,3316.62,3302.25,3309.55,3336.06,3348.37,3354.04
"2018-01-05",3386.46,3391.75,6.04,"0.18%",3380.25,3402.07,213060688,24818784,"-",3360.41,3325.79,3308.23,3310.88,3335.16,3348.06,3354.13
"2018-01-08",3391.55,3409.48,17.73,"0.52%",3384.56,3412.73,236165104,28621322,"-",3380.88,3337.03,3314.21,3312.73,3334.58,3347.91,3354.45
"2018-01-09",3406.11,3413.9,4.42,"0.13%",3403.59,3417.23,191488560,23824996,"-",3393.99,3350.37,3318.79,3315.79,3333.73,3348.38,3355.04
"2018-01-10",3414.11,3421.83,7.93,"0.23%",3398.84,3430.21,209095008,25451544,"-",3404.53,3361.94,3325.84,3318.73,3333.54,3348.95,3355.87
"2018-01-11",3415.58,3425.34,3.51,"0.10%",3405.64,3426.48,173812144,21841414,"-",3412.46,3376.9,3331.96,3321.64,3334.11,3349.54,3356.59
"2018-01-12",3423.88,3428.94,3.6,"0.10%",3417.98,3435.42,174063408,21596146,"-",3419.9,3390.16,3338.78,3325.37,3334.85,3350.45,3357.57
"2018-01-15",3428.95,3410.49,-18.45,"-0.54%",3402.31,3442.5,232009280,28636274,"-",3420.1,3400.49,3346,3328.46,3335.54,3351.23,3358.1
"2018-01-16",3403.47,3436.59,26.11,"0.77%",3401.96,3437.58,211475472,26657882,"-",3424.64,3409.31,3354.43,3332.7,3336.64,3352.19,3359.03
"2018-01-17",3438.58,3444.67,8.08,"0.24%",3430.51,3465.2,261045024,31653268,"-",3429.21,3416.87,3361.84,3337.4,3337.5,3352.82,3359.97
"2018-01-18",3449.88,3474.75,30.08,"0.87%",3448.79,3476.55,220039552,26769264,"-",3439.09,3425.77,3371.2,3343.42,3338.61,3354,3361.27
"2018-01-19",3481.62,3487.86,13.11,"0.38%",3474.29,3498.43,247536736,29418908,"-",3450.87,3435.38,3380.59,3350.62,3342,3355.2,3362.61
"2018-01-22",3476.99,3501.36,13.5,"0.39%",3475.67,3503.39,217487520,26129572,"-",3469.05,3444.57,3390.8,3357.66,3345.69,3356.58,3364.02
"2018-01-23",3504.34,3546.5,45.14,"1.29%",3504.34,3547.22,238705904,28209188,"-",3491.03,3457.83,3404.1,3365.14,3351.3,3358.55,3366.62
"2018-01-24",3553.48,3559.47,12.96,"0.37%",3527.11,3569.49,252954496,30762922,"-",3513.99,3471.6,3416.77,3374.43,3356.94,3361.15,3369.39
"2018-01-25",3555.17,3548.31,-11.16,"-0.31%",3528.03,3571.48,243413424,28798954,"-",3528.7,3483.89,3430.4,3382.6,3362.21,3364.06,3371.93
"2018-01-26",3535.49,3558.13,9.82,"0.28%",3534.2,3574.9,222698288,25814952,"-",3542.75,3496.81,3443.48,3391.46,3368.23,3367.24,3374.84
"2018-01-29",3563.64,3523,-35.13,"-0.99%",3510.27,3587.03,236026960,28541702,"-",3547.08,3508.06,3454.28,3400.02,3373.36,3370.04,3377.37
"2018-01-30",3511.5,3488.01,-34.99,"-0.99%",3484.66,3523.05,186369968,22468168,"-",3535.38,3513.21,3461.26,3407.36,3377.82,3371.96,3379.03
"2018-01-31",3470.51,3480.83,-7.18,"-0.21%",3454.73,3495.45,207253408,24265796,"-",3519.66,3516.82,3466.85,3413.5,3382.25,3373.36,3380.15
"2018-02-01",3478.67,3446.98,-33.85,"-0.97%",3424.42,3495.09,260504704,29288226,"-",3499.39,3514.04,3469.91,3418.81,3386.08,3373.69,3380.68
"2018-02-02",3419.22,3462.08,15.1,"0.44%",3388.86,3463.16,208120544,23627876,"-",3480.18,3511.47,3473.43,3424.21,3390.83,3375.9,3381.25
"2018-02-05",3411.67,3487.5,25.42,"0.73%",3406.24,3487.72,217673744,25219876,"-",3473.08,3510.08,3477.33,3430.56,3395.77,3378.57,3382.16
"2018-02-06",3418.01,3370.65,-116.84,"-3.35%",3364.22,3440.12,280555488,31881854,"-",3449.61,3492.5,3475.16,3433.57,3396.98,3379.54,3380.87
"2018-02-07",3412.74,3309.26,-61.39,"-1.82%",3304.01,3425.54,260939712,29526442,"-",3415.29,3467.47,3469.54,3433.67,3397.69,3379.05,3378.87
"2018-02-08",3281.05,3262.05,-47.21,"-1.43%",3225.71,3307.16,201262496,22234868,"-",3378.31,3438.85,3461.37,3433.21,3396.66,3377.53,3376.53
"2018-02-09",3172.85,3129.85,-132.2,"-4.05%",3062.74,3180.11,256389184,27209508,"-",3311.86,3396.02,3446.42,3427.66,3392.6,3373.79,3372.04
"2018-02-12",3128.37,3154.13,24.27,"0.78%",3113.61,3168.13,153310832,17100318,"-",3245.19,3359.13,3433.6,3422.56,3389.8,3370.52,3368.23
"2018-02-13",3176.11,3184.96,30.83,"0.98%",3176.11,3219.22,151527600,17204520,"-",3208.05,3328.83,3421.02,3417.12,3387.72,3368.02,3364.77
"2018-02-14",3188.25,3199.16,14.2,"0.45%",3171.38,3203.5,100322824,11455220,"-",3186.03,3300.66,3408.74,3411.45,3385.29,3365.93,3361.25
"2018-02-22",3237.57,3268.56,69.4,"2.17%",3234.12,3269.92,138730448,15730388,"-",3187.33,3282.82,3398.43,3407.55,3384.81,3365.43,3358.55
"2018-02-23",3275.43,3289.02,20.47,"0.63%",3258.49,3294.13,145790368,15950252,"-",3219.17,3265.51,3388.49,3404.12,3384.54,3365.77,3357.5
"2018-02-26",3307.29,3329.57,40.55,"1.23%",3281.61,3335.99,188568592,21333304,"-",3254.25,3249.72,3379.9,3401.46,3385.35,3366.56,3357.1
"2018-02-27",3328.67,3292.07,-37.51,"-1.13%",3284.63,3328.67,174219360,20439438,"-",3275.68,3241.86,3367.18,3397.4,3385.64,3365.95,3356.59
"2018-02-28",3264.06,3259.41,-32.66,"-0.99%",3239.84,3277.83,151043536,18023382,"-",3287.73,3236.88,3352.18,3391.98,3384.47,3365.53,3355.36
"2018-03-01",3235.09,3273.75,14.35,"0.44%",3228.58,3280.15,159098320,18527778,"-",3288.76,3238.05,3338.45,3386.93,3384.42,3364.94,3354.29
"2018-03-02",3248.45,3254.53,-19.23,"-0.59%",3242.27,3269.94,150861072,17860300,"-",3281.87,3250.52,3323.27,3381.12,3383.38,3364.18,3353.24
"2018-03-05",3255.87,3256.93,2.4,"0.07%",3236.72,3269.4,144835984,17414864,"-",3267.34,3260.8,3309.97,3376,3382.12,3364,3352.23
"2018-03-06",3266.49,3289.64,32.72,"1.00%",3243.65,3290.25,195358048,22438180,"-",3266.85,3271.26,3300.05,3371.1,3380.65,3364.43,3351.9
"2018-03-07",3288.86,3271.67,-17.97,"-0.55%",3264.76,3308.41,168665024,19348934,"-",3269.3,3278.51,3289.59,3365.33,3378.22,3363.94,3351.36
"2018-03-08",3268.35,3288.41,16.74,"0.51%",3261.55,3289.5,149827520,17589540,"-",3272.24,3280.5,3281.66,3359.12,3375.78,3363.95,3351.27
"2018-03-09",3291.43,3307.17,18.76,"0.57%",3283.56,3309.72,168424512,20234918,"-",3282.76,3282.31,3273.91,3353.1,3373.67,3364.09,3351.86
"2018-03-12",3319.21,3326.7,19.53,"0.59%",3313.56,3333.56,206532448,24789418,"-",3296.72,3282.03,3265.87,3347.28,3371.6,3364.69,3352.47
"2018-03-13",3324.12,3310.24,-16.46,"-0.49%",3307.38,3333.88,177114352,20237512,"-",3300.84,3283.84,3262.85,3339.4,3369.01,3365.28,3352.27
"2018-03-14",3298.67,3291.38,-18.86,"-0.57%",3287.36,3304.98,157491088,18345762,"-",3304.78,3287.04,3261.96,3330.47,3365.75,3364.99,3352.45
"2018-03-15",3277.51,3291.11,-0.27,"-0.01%",3273.2,3297.1,148573600,17951662,"-",3305.32,3288.78,3263.41,3321.89,3362.39,3365.29,3352.25
"2018-03-16",3290.21,3269.88,-21.23,"-0.65%",3269.28,3300.57,141203648,16776153,"-",3297.86,3290.31,3270.41,3312.28,3358.42,3364.76,3351.87
"2018-03-19",3264.93,3279.25,9.37,"0.29%",3251.05,3280.57,137954976,16977220,"-",3288.37,3292.54,3276.67,3304.16,3355.13,3364.21,3352.09
"2018-03-20",3257.22,3290.64,11.39,"0.35%",3252.43,3292.57,139881088,16697988,"-",3284.45,3292.64,3281.95,3297.58,3351.49,3363.05,3352.47
"2018-03-21",3299.73,3280.95,-9.69,"-0.29%",3268.88,3314.21,168398272,20861768,"-",3282.37,3293.57,3286.04,3290.92,3347.39,3361.29,3352.21
"2018-03-22",3281.26,3263.48,-17.47,"-0.53%",3242.76,3288.8,150432976,18447174,"-",3276.84,3291.08,3285.79,3284.8,3342.11,3358.84,3351.81
"2018-03-23",3172.77,3152.76,-110.72,"-3.39%",3110.66,3188.24,275532032,29340506,"-",3253.42,3275.64,3278.98,3274.49,3333.73,3354.06,3349.35
"2018-03-26",3117.32,3133.72,-19.04,"-0.60%",3091.46,3134.28,186366336,21591026,"-",3224.31,3256.34,3269.18,3262.7,3324.54,3348.55,3346.63
"2018-03-27",3164.8,3166.65,32.93,"1.05%",3143.57,3172.78,189073392,22708510,"-",3199.51,3241.98,3262.91,3255.9,3315.05,3343.6,3344.73
"2018-03-28",3130.57,3122.29,-44.36,"-1.40%",3117.53,3165.21,163500496,20861784,"-",3167.78,3225.07,3256.06,3249.66,3304.12,3337.61,3341.67
"2018-03-29",3127.26,3160.53,38.24,"1.22%",3098.25,3174.51,170312384,21092022,"-",3147.19,3212.01,3250.4,3246.28,3294.42,3332.32,3339.75
"2018-03-30",3161.79,3168.9,8.37,"0.26%",3152.89,3177.72,154646592,19600670,"-",3150.42,3201.92,3246.12,3247.58,3284.69,3327.12,3337.62
"2018-04-02",3169.78,3163.18,-5.72,"-0.18%",3159.99,3192.34,177727776,22625358,"-",3156.31,3190.31,3241.43,3247.88,3275.7,3322.17,3335.22
"2018-04-03",3130.01,3136.63,-26.55,"-0.84%",3119.13,3144.33,152216672,18969272,"-",3150.31,3174.91,3233.78,3246.27,3266.91,3316.17,3331.69
"2018-04-04",3147.05,3131.11,-5.52,"-0.18%",3128.87,3163.34,146976688,19349282,"-",3152.07,3159.92,3226.75,3244,3258.17,3309.9,3327.73
"2018-04-09",3125.44,3138.29,7.18,"0.23%",3110.3,3146.09,139608624,17723692,"-",3147.62,3147.41,3219.24,3239.66,3250.45,3303.17,3323.6
"2018-04-10",3144.26,3190.32,52.03,"1.66%",3139.08,3190.65,168201360,20608740,"-",3151.91,3151.16,3213.4,3236.37,3243.66,3297.22,3320.25
"2018-04-11",3197.37,3208.08,17.76,"0.56%",3191.59,3220.85,175867184,21142044,"-",3160.89,3158.6,3207.47,3232.32,3236.67,3291.35,3316.89
"2018-04-12",3203.28,3180.16,-27.92,"-0.87%",3177.05,3205.25,148231312,18504006,"-",3169.59,3159.95,3200.97,3228.59,3231.91,3284.03,3312.99
"2018-04-13",3192.04,3159.05,-21.11,"-0.66%",3155.51,3197.9,127552304,16365175,"-",3175.18,3163.62,3194.35,3225.25,3228.15,3276.02,3308.61
"2018-04-16",3152.89,3110.65,-48.4,"-1.53%",3096.1,3153.11,154415696,19223336,"-",3169.65,3158.64,3185.33,3219.81,3224.37,3267.27,3303.37
"2018-04-17",3112.97,3066.8,-43.85,"-1.41%",3064.03,3118.76,147222848,18542804,"-",3144.95,3148.43,3175.17,3213.55,3222.79,3257.44,3297.33
"2018-04-18",3091.91,3091.4,24.6,"0.80%",3041.62,3096.89,159290496,20223896,"-",3121.61,3141.25,3165.78,3208.03,3221.22,3248.81,3292.02
"2018-04-19",3094.27,3117.38,25.98,"0.84%",3090.29,3127.44,160056800,19619898,"-",3109.06,3139.32,3157.12,3202.29,3219.54,3241.39,3286.7
"2018-04-20",3105.46,3071.54,-45.83,"-1.47%",3065.92,3111.17,155147088,18513906,"-",3091.55,3133.37,3146.65,3195.62,3216.34,3233.21,3280.48
"2018-04-23",3063.44,3068.01,-3.53,"-0.11%",3045.94,3085.06,131686336,15785479,"-",3083.03,3126.34,3136.87,3188.28,3211.33,3225.63,3273.7
"2018-04-24",3069.75,3128.93,60.92,"1.99%",3069.75,3136.04,162274800,19554500,"-",3095.45,3120.2,3135.68,3182.33,3207.33,3218.97,3267.72
"2018-04-25",3112.4,3117.97,-10.95,"-0.35%",3107,3122.91,127311056,16129814,"-",3100.77,3111.19,3134.89,3175.38,3202.04,3211.58,3261.33
"2018-04-26",3119.5,3075.03,-42.94,"-1.38%",3067.93,3121.93,133972736,16378377,"-",3092.3,3100.68,3130.31,3167.54,3196.61,3205.66,3253.47
"2018-04-27",3082.41,3082.23,7.2,"0.23%",3049.91,3088.03,131225640,17952026,"-",3094.43,3092.99,3128.31,3160.56,3192.18,3201.12,3245.51
"2018-05-02",3087.41,3081.18,-1.05,"-0.03%",3064.76,3097.6,134184568,16824614,"-",3097.07,3090.05,3124.34,3153.57,3187.37,3197.51,3237.73
"2018-05-03",3074.52,3100.86,19.68,"0.64%",3056.16,3105.66,139985616,17344496,"-",3091.45,3093.45,3120.94,3147.93,3183.53,3196.93,3230.11
"2018-05-04",3093.12,3091.03,-9.83,"-0.32%",3086.78,3104.09,118711264,14843637,"-",3086.07,3093.42,3117.33,3141.66,3179.38,3195.66,3222.91
"2018-05-07",3094.9,3136.64,45.61,"1.48%",3091.66,3136.84,138948192,17824386,"-",3098.39,3095.34,3117.33,3136.52,3175.55,3194.7,3217.05
"2018-05-08",3135.3,3161.5,24.85,"0.79%",3134.06,3169.7,146927056,18901164,"-",3114.24,3104.34,3118.85,3132.54,3172.8,3193.94,3211.73
"2018-05-09",3160.14,3159.15,-2.35,"-0.07%",3145.66,3165.37,122637272,15345643,"-",3129.84,3113.45,3119.9,3129.07,3169.57,3191.76,3206.93
"2018-05-10",3169.05,3174.41,15.26,"0.48%",3155.53,3176.14,133000752,16544036,"-",3144.55,3118,3119.1,3129.79,3166.25,3189.46,3202.14
"2018-05-11",3179.8,3163.26,-11.15,"-0.35%",3162.21,3180.76,130659744,16736430,"-",3158.99,3122.53,3116.86,3130.77,3162.16,3186.14,3196.73
"2018-05-14",3167.04,3174.03,10.77,"0.34%",3163.48,3183.82,129327352,17241068,"-",3166.47,3132.43,3116.55,3131.02,3158.76,3183.78,3193.46
"2018-05-15",3180.42,3192.12,18.09,"0.57%",3164.52,3192.81,124549048,16299078,"-",3172.59,3143.42,3118.21,3133.35,3156.28,3182.43,3191.5
"2018-05-16",3180.23,3169.57,-22.55,"-0.71%",3166.81,3191.95,130524968,17459098,"-",3174.68,3152.26,3121.15,3133.65,3153.24,3180.35,3189.96
"2018-05-17",3170.01,3154.28,-15.28,"-0.48%",3148.62,3172.77,113995568,15059884,"-",3170.65,3157.6,3125.53,3133.16,3150.35,3178.34,3190.37
"2018-05-18",3151.08,3193.3,39.02,"1.24%",3144.78,3193.45,136516912,16803806,"-",3176.66,3167.83,3130.62,3134.16,3148.2,3177.07,3191.02
"2018-05-21",3206.18,3213.84,20.54,"0.64%",3203.34,3219.74,164459424,20266346,"-",3184.62,3175.55,3135.44,3136.74,3146.28,3175.55,3191.5
"2018-05-22",3211.25,3214.35,0.51,"0.02%",3192.23,3214.59,144292672,18572166,"-",3189.07,3180.83,3142.58,3139.51,3144.62,3174.41,3191.76
"2018-05-23",3205.44,3168.96,-45.39,"-1.41%",3168.96,3205.44,157807648,19935810,"-",3188.95,3181.81,3147.63,3140.53,3142.25,3172.02,3190.1
"2018-05-24",3167.94,3154.65,-14.31,"-0.45%",3152.07,3173.53,124085800,16065818,"-",3189.02,3179.84,3148.92,3139.35,3142.3,3168.97,3187.86
"2018-05-25",3148.41,3141.3,-13.35,"-0.42%",3131.07,3156.73,128610848,16655404,"-",3178.62,3177.64,3150.08,3137.12,3142.49,3165.26,3184.72
"2018-05-28",3136.81,3135.08,-6.22,"-0.20%",3115.96,3149.66,128755920,16819126,"-",3162.87,3173.74,3153.09,3135.62,3141.7,3161.76,3182.1
"2018-05-29",3129.62,3120.46,-14.62,"-0.47%",3112.15,3143.21,135717792,17782610,"-",3144.09,3166.58,3155,3134.33,3141.65,3158.34,3179.79
"2018-05-30",3081.14,3041.44,-79.02,"-2.53%",3041,3085.4,155115136,19199520,"-",3118.59,3153.77,3153.01,3132.02,3138.68,3153.34,3175.92
"2018-05-31",3061.83,3095.47,54.03,"1.78%",3054.27,3098.08,140475536,18519904,"-",3106.75,3147.88,3152.74,3132.98,3136.84,3149.86,3173.27
"2018-06-01",3084.75,3075.14,-20.34,"-0.66%",3059.79,3102.09,129872200,16654888,"-",3093.52,3136.07,3151.95,3132.44,3134.64,3145.77,3170.24
"2018-06-04",3083.43,3091.19,16.05,"0.52%",3076.99,3098.4,114593904,15467161,"-",3084.74,3123.8,3149.68,3131.56,3133.5,3141.79,3166.93
"2018-06-05",3088.01,3114.21,23.01,"0.74%",3080.05,3114.77,118735592,16480631,"-",3083.49,3113.79,3147.31,3132.99,3133.08,3138.45,3164.3
"2018-06-06",3109.17,3115.18,0.97,"0.03%",3103.53,3117.53,120196136,16287996,"-",3098.24,3108.41,3145.11,3134.56,3132.5,3135.48,3161.42
"2018-06-07",3121.18,3109.5,-5.68,"-0.18%",3105.58,3128.72,127784968,16717431,"-",3101.04,3103.9,3141.87,3133.91,3130.48,3134.62,3158.12
"2018-06-08",3100.6,3067.15,-42.35,"-1.36%",3053.29,3100.68,134688208,16117878,"-",3099.45,3096.48,3137.06,3132.22,3126.96,3133.29,3153.8
"2018-06-11",3057.34,3052.78,-14.36,"-0.47%",3037.91,3063.61,108563784,14303732,"-",3091.76,3088.25,3131,3131.48,3123.78,3131.01,3149.51
"2018-06-12",3053.03,3079.8,27.02,"0.89%",3034.1,3081.45,113275096,15446909,"-",3084.88,3084.19,3125.38,3131.39,3121.79,3130.16,3145.98
"2018-06-13",3071.46,3049.8,-30.01,"-0.97%",3044.12,3071.46,119607888,15593526,"-",3071.81,3085.02,3119.39,3130.35,3120.27,3127.95,3141.96
"2018-06-14",3038.07,3044.16,-5.64,"-0.18%",3032.41,3066.05,115469488,14758883,"-",3058.74,3079.89,3113.89,3128.46,3119.71,3125.45,3138.2
"2018-06-15",3037.45,3021.9,-22.26,"-0.73%",3008.73,3048.8,144532576,16219601,"-",3049.69,3074.57,3105.32,3126.15,3117.97,3122.63,3133.91
"2018-06-19",2982.65,2907.82,-114.08,"-3.78%",2871.35,2984.97,230550064,24120364,"-",3020.7,3056.23,3090.02,3118.53,3112.73,3118.05,3127.53
"2018-06-20",2889.98,2915.73,7.91,"0.27%",2872.16,2925.56,144301424,15333428,"-",2987.88,3036.38,3075.09,3110.33,3108.84,3113.74,3121.44
"2018-06-21",2912,2875.81,-39.92,"-1.37%",2872.62,2940.59,154378336,15971317,"-",2953.08,3012.44,3060.43,3100.89,3104.03,3108.49,3114.98
"2018-06-22",2855.58,2889.76,13.95,"0.49%",2837.14,2891.97,126143128,12716148,"-",2922.2,2990.47,3047.18,3091.4,3098.05,3102.48,3110.59
"2018-06-25",2903.45,2859.34,-30.42,"-1.05%",2857.87,2908.62,121917688,13235047,"-",2889.69,2969.69,3033.09,3081.27,3091.59,3095.51,3106.02
"2018-06-26",2829.99,2844.51,-14.83,"-0.52%",2803.79,2850.24,125918464,13844724,"-",2877.03,2948.86,3018.56,3070.29,3085.82,3088.79,3100.65
"2018-06-27",2842.4,2813.18,-31.33,"-1.10%",2798.8,2854.26,129420832,14241350,"-",2856.52,2922.2,3003.19,3057.66,3079.1,3081.88,3095.5
"2018-06-28",2799.9,2786.9,-26.28,"-0.93%",2782.45,2825.99,118357904,12968743,"-",2838.74,2895.91,2990.47,3044.9,3071.74,3075.4,3089.27
"2018-06-29",2789.81,2847.42,60.52,"2.17%",2782.38,2848.37,125671680,13565238,"-",2830.27,2876.24,2978.06,3034.67,3065.4,3071.01,3083.92
"2018-07-02",2841.58,2775.56,-71.86,"-2.52%",2756.81,2845.68,137035040,14756276,"-",2813.51,2851.6,2963.09,3020.75,3057.52,3064.7,3077.45
"2018-07-03",2774.57,2786.89,11.33,"0.41%",2722.45,2786.89,142498464,16166802,"-",2801.99,2839.51,2947.87,3006.51,3048.77,3058.09,3071.63
"2018-07-04",2776.63,2759.13,-27.76,"-1.00%",2754.16,2793.18,123262176,13101616,"-",2791.18,2823.85,2930.12,2991.34,3038.71,3051.84,3065.43
"2018-07-05",2755.34,2733.88,-25.24,"-0.91%",2727.94,2777.52,129226120,13299367,"-",2780.58,2809.66,2911.05,2976.84,3028.08,3045.16,3058.69
"2018-07-06",2731.35,2747.23,13.35,"0.49%",2691.02,2768.87,136294384,14819303,"-",2760.54,2795.4,2892.94,2963.26,3017.4,3037.52,3051.3
"2018-07-09",2752.45,2815.11,67.88,"2.47%",2752.45,2815.79,121549312,13565452,"-",2768.45,2790.98,2880.34,2952.38,3008.7,3031.46,3044.75
"2018-07-10",2819.71,2827.63,12.52,"0.44%",2800.62,2828.49,117062752,13263312,"-",2776.6,2789.29,2869.08,2942.14,3000.04,3026.52,3038.88
"2018-07-11",2780.7,2777.77,-49.85,"-1.76%",2752.44,2794.36,126821152,13831817,"-",2780.32,2785.75,2853.98,2930.71,2989.68,3020.43,3032.52
"2018-07-12",2771.04,2837.66,59.89,"2.16%",2771.04,2844.19,146980192,17031908,"-",2801.08,2790.83,2843.37,2923.92,2981.38,3015.56,3027.97
"2018-07-13",2831.43,2831.18,-6.47,"-0.23%",2818.85,2835.46,117689344,14630088,"-",2817.87,2789.2,2832.72,2915.11,2973.3,3010.16,3024.04
"2018-07-16",2827.08,2814.04,-17.14,"-0.61%",2804.49,2837.51,107767152,12941119,"-",2817.66,2793.05,2822.33,2906.41,2963.82,3004.62,3019.42
